GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2016 inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2016 inflation-adjusted dollars)
0400000US09,09,Connecticut,71755,473
0600000US0900100000,0900100000,"County subdivisions not defined, Fairfield County, Connecticut",-,**
0600000US0900104720,0900104720,"Bethel town, Fairfield County, Connecticut",94292,6347
0600000US0900108070,0900108070,"Bridgeport town, Fairfield County, Connecticut",43137,1420
0600000US0900108980,0900108980,"Brookfield town, Fairfield County, Connecticut",106278,9912
0600000US0900118500,0900118500,"Danbury town, Fairfield County, Connecticut",67430,3623
0600000US0900118850,0900118850,"Darien town, Fairfield County, Connecticut",208125,20540
0600000US0900123890,0900123890,"Easton town, Fairfield County, Connecticut",133356,18411
0600000US0900126620,0900126620,"Fairfield town, Fairfield County, Connecticut",122135,5065
0600000US0900133620,0900133620,"Greenwich town, Fairfield County, Connecticut",134223,6934
0600000US0900148620,0900148620,"Monroe town, Fairfield County, Connecticut",113333,9981
0600000US0900150580,0900150580,"New Canaan town, Fairfield County, Connecticut",176601,13441
0600000US0900150860,0900150860,"New Fairfield town, Fairfield County, Connecticut",101392,2917
0600000US0900152980,0900152980,"Newtown town, Fairfield County, Connecticut",110036,5792
0600000US0900156060,0900156060,"Norwalk town, Fairfield County, Connecticut",80896,3643
0600000US0900163480,0900163480,"Redding town, Fairfield County, Connecticut",129643,18265
0600000US0900163970,0900163970,"Ridgefield town, Fairfield County, Connecticut",145014,9175
0600000US0900168170,0900168170,"Shelton town, Fairfield County, Connecticut",87277,4125
0600000US0900168310,0900168310,"Sherman town, Fairfield County, Connecticut",111667,14032
0600000US0900173070,0900173070,"Stamford town, Fairfield County, Connecticut",81634,2412
0600000US0900174190,0900174190,"Stratford town, Fairfield County, Connecticut",69336,2152
0600000US0900177200,0900177200,"Trumbull town, Fairfield County, Connecticut",112674,4548
0600000US0900183430,0900183430,"Weston town, Fairfield County, Connecticut",218152,29065
0600000US0900183500,0900183500,"Westport town, Fairfield County, Connecticut",166307,11181
0600000US0900186370,0900186370,"Wilton town, Fairfield County, Connecticut",179844,21697
0600000US0900302060,0900302060,"Avon town, Hartford County, Connecticut",124608,9643
0600000US0900304300,0900304300,"Berlin town, Hartford County, Connecticut",93750,9503
0600000US0900305910,0900305910,"Bloomfield town, Hartford County, Connecticut",74107,4728
0600000US0900308490,0900308490,"Bristol town, Hartford County, Connecticut",61551,1900
0600000US0900310100,0900310100,"Burlington town, Hartford County, Connecticut",117069,6662
0600000US0900312270,0900312270,"Canton town, Hartford County, Connecticut",87404,5100
0600000US0900322070,0900322070,"East Granby town, Hartford County, Connecticut",88559,11567
0600000US0900322630,0900322630,"East Hartford town, Hartford County, Connecticut",50750,2051
0600000US0900324800,0900324800,"East Windsor town, Hartford County, Connecticut",74784,8321
0600000US0900325990,0900325990,"Enfield town, Hartford County, Connecticut",71526,3369
0600000US0900327600,0900327600,"Farmington town, Hartford County, Connecticut",95158,5094
0600000US0900331240,0900331240,"Glastonbury town, Hartford County, Connecticut",108600,6358
0600000US0900332640,0900332640,"Granby town, Hartford County, Connecticut",109901,18438
0600000US0900337070,0900337070,"Hartford town, Hartford County, Connecticut",32095,1096
0600000US0900337140,0900337140,"Hartland town, Hartford County, Connecticut",89438,4302
0600000US0900344700,0900344700,"Manchester town, Hartford County, Connecticut",65592,2310
0600000US0900345820,0900345820,"Marlborough town, Hartford County, Connecticut",103276,14208
0600000US0900350440,0900350440,"New Britain town, Hartford County, Connecticut",41844,1853
0600000US0900352140,0900352140,"Newington town, Hartford County, Connecticut",80315,2921
0600000US0900360120,0900360120,"Plainville town, Hartford County, Connecticut",61907,4006
0600000US0900365370,0900365370,"Rocky Hill town, Hartford County, Connecticut",81988,4791
0600000US0900368940,0900368940,"Simsbury town, Hartford County, Connecticut",110099,5662
0600000US0900370550,0900370550,"Southington town, Hartford County, Connecticut",88214,4233
0600000US0900371390,0900371390,"South Windsor town, Hartford County, Connecticut",100122,5916
0600000US0900374540,0900374540,"Suffield town, Hartford County, Connecticut",99098,5631
0600000US0900382590,0900382590,"West Hartford town, Hartford County, Connecticut",91875,2924
0600000US0900384900,0900384900,"Wethersfield town, Hartford County, Connecticut",78371,4095
0600000US0900387000,0900387000,"Windsor town, Hartford County, Connecticut",82707,6181
0600000US0900387070,0900387070,"Windsor Locks town, Hartford County, Connecticut",66494,5348
0600000US0900502760,0900502760,"Barkhamsted town, Litchfield County, Connecticut",104899,9372
0600000US0900504930,0900504930,"Bethlehem town, Litchfield County, Connecticut",87056,9644
0600000US0900508210,0900508210,"Bridgewater town, Litchfield County, Connecticut",103393,11581
0600000US0900510940,0900510940,"Canaan town, Litchfield County, Connecticut",72174,3167
0600000US0900516050,0900516050,"Colebrook town, Litchfield County, Connecticut",81184,6095
0600000US0900517240,0900517240,"Cornwall town, Litchfield County, Connecticut",74107,10044
