GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2016 inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2016 inflation-adjusted dollars)
0400000US09,09,Connecticut,77878,595
0600000US0900100000,0900100000,"County subdivisions not defined, Fairfield County, Connecticut",-,**
0600000US0900104720,0900104720,"Bethel town, Fairfield County, Connecticut",94679,7001
0600000US0900108070,0900108070,"Bridgeport town, Fairfield County, Connecticut",45715,2121
0600000US0900108980,0900108980,"Brookfield town, Fairfield County, Connecticut",107044,10087
0600000US0900118500,0900118500,"Danbury town, Fairfield County, Connecticut",71682,3132
0600000US0900118850,0900118850,"Darien town, Fairfield County, Connecticut",212344,19059
0600000US0900123890,0900123890,"Easton town, Fairfield County, Connecticut",132096,15633
0600000US0900126620,0900126620,"Fairfield town, Fairfield County, Connecticut",124762,6171
0600000US0900133620,0900133620,"Greenwich town, Fairfield County, Connecticut",140946,10298
0600000US0900148620,0900148620,"Monroe town, Fairfield County, Connecticut",113997,10339
0600000US0900150580,0900150580,"New Canaan town, Fairfield County, Connecticut",190893,23668
0600000US0900150860,0900150860,"New Fairfield town, Fairfield County, Connecticut",101723,3134
0600000US0900152980,0900152980,"Newtown town, Fairfield County, Connecticut",109267,6325
0600000US0900156060,0900156060,"Norwalk town, Fairfield County, Connecticut",86891,4633
0600000US0900163480,0900163480,"Redding town, Fairfield County, Connecticut",130278,19495
0600000US0900163970,0900163970,"Ridgefield town, Fairfield County, Connecticut",145183,8852
0600000US0900168170,0900168170,"Shelton town, Fairfield County, Connecticut",86679,4021
0600000US0900168310,0900168310,"Sherman town, Fairfield County, Connecticut",111111,13211
0600000US0900173070,0900173070,"Stamford town, Fairfield County, Connecticut",94693,3798
0600000US0900174190,0900174190,"Stratford town, Fairfield County, Connecticut",73338,3153
0600000US0900177200,0900177200,"Trumbull town, Fairfield County, Connecticut",111821,4848
0600000US0900183430,0900183430,"Weston town, Fairfield County, Connecticut",211213,31100
0600000US0900183500,0900183500,"Westport town, Fairfield County, Connecticut",165821,11563
