GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2017 inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2017 inflation-adjusted dollars)
0400000US09,09,Connecticut,73781,450
0600000US0900100000,0900100000,"County subdivisions not defined, Fairfield County, Connecticut",-,**
0600000US0900104720,0900104720,"Bethel town, Fairfield County, Connecticut",97289,8779
0600000US0900108070,0900108070,"Bridgeport town, Fairfield County, Connecticut",44841,1451
0600000US0900108980,0900108980,"Brookfield town, Fairfield County, Connecticut",113009,9162
0600000US0900118500,0900118500,"Danbury town, Fairfield County, Connecticut",68068,4517
0600000US0900118850,0900118850,"Darien town, Fairfield County, Connecticut",208848,19433
0600000US0900123890,0900123890,"Easton town, Fairfield County, Connecticut",136786,21119
0600000US0900126620,0900126620,"Fairfield town, Fairfield County, Connecticut",127746,7055
0600000US0900133620,0900133620,"Greenwich town, Fairfield County, Connecticut",138180,6882
0600000US0900148620,0900148620,"Monroe town, Fairfield County, Connecticut",109631,9263
0600000US0900150580,0900150580,"New Canaan town, Fairfield County, Connecticut",174677,16049
0600000US0900150860,0900150860,"New Fairfield town, Fairfield County, Connecticut",104402,3934
0600000US0900152980,0900152980,"Newtown town, Fairfield County, Connecticut",115137,7367
0600000US0900156060,0900156060,"Norwalk town, Fairfield County, Connecticut",81546,3262
0600000US0900163480,0900163480,"Redding town, Fairfield County, Connecticut",129763,10273
0600000US0900163970,0900163970,"Ridgefield town, Fairfield County, Connecticut",151399,13410
0600000US0900168170,0900168170,"Shelton town, Fairfield County, Connecticut",89250,3193
0600000US0900168310,0900168310,"Sherman town, Fairfield County, Connecticut",113636,10761
0600000US0900173070,0900173070,"Stamford town, Fairfield County, Connecticut",84893,3495
0600000US0900174190,0900174190,"Stratford town, Fairfield County, Connecticut",72757,4005
0600000US0900177200,0900177200,"Trumbull town, Fairfield County, Connecticut",115346,3812
0600000US0900183430,0900183430,"Weston town, Fairfield County, Connecticut",219868,24534
0600000US0900183500,0900183500,"Westport town, Fairfield County, Connecticut",181360,23380
0600000US0900186370,0900186370,"Wilton town, Fairfield County, Connecticut",180313,21960
0600000US0900302060,0900302060,"Avon town, Hartford County, Connecticut",125536,7099
0600000US0900304300,0900304300,"Berlin town, Hartford County, Connecticut",93328,8009
0600000US0900305910,0900305910,"Bloomfield town, Hartford County, Connecticut",73593,2852
0600000US0900308490,0900308490,"Bristol town, Hartford County, Connecticut",64586,3272
0600000US0900310100,0900310100,"Burlington town, Hartford County, Connecticut",121635,8285
0600000US0900312270,0900312270,"Canton town, Hartford County, Connecticut",90594,6895
0600000US0900322070,0900322070,"East Granby town, Hartford County, Connecticut",93385,19712
0600000US0900322630,0900322630,"East Hartford town, Hartford County, Connecticut",52049,2108
0600000US0900324800,0900324800,"East Windsor town, Hartford County, Connecticut",75056,6723
0600000US0900325990,0900325990,"Enfield town, Hartford County, Connecticut",73494,2578
0600000US0900327600,0900327600,"Farmington town, Hartford County, Connecticut",94785,5886
0600000US0900331240,0900331240,"Glastonbury town, Hartford County, Connecticut",111645,5624
0600000US0900332640,0900332640,"Granby town, Hartford County, Connecticut",111220,14961
0600000US0900337070,0900337070,"Hartford town, Hartford County, Connecticut",33841,1583
0600000US0900337140,0900337140,"Hartland town, Hartford County, Connecticut",94569,5703
0600000US0900344700,0900344700,"Manchester town, Hartford County, Connecticut",67325,3124
0600000US0900345820,0900345820,"Marlborough town, Hartford County, Connecticut",110250,16106
0600000US0900350440,0900350440,"New Britain town, Hartford County, Connecticut",43611,2348
0600000US0900352140,0900352140,"Newington town, Hartford County, Connecticut",79181,3688
0600000US0900360120,0900360120,"Plainville town, Hartford County, Connecticut",62459,6373
0600000US0900365370,0900365370,"Rocky Hill town, Hartford County, Connecticut",79421,7885
0600000US0900368940,0900368940,"Simsbury town, Hartford County, Connecticut",116444,7194
0600000US0900370550,0900370550,"Southington town, Hartford County, Connecticut",90796,4014
0600000US0900371390,0900371390,"South Windsor town, Hartford County, Connecticut",105986,6047
0600000US0900374540,0900374540,"Suffield town, Hartford County, Connecticut",105777,6983
0600000US0900382590,0900382590,"West Hartford town, Hartford County, Connecticut",95298,3452
0600000US0900384900,0900384900,"Wethersfield town, Hartford County, Connecticut",81452,3220
0600000US0900387000,0900387000,"Windsor town, Hartford County, Connecticut",89565,6075
0600000US0900387070,0900387070,"Windsor Locks town, Hartford County, Connecticut",67072,4308
0600000US0900502760,0900502760,"Barkhamsted town, Litchfield County, Connecticut",111198,11370
0600000US0900504930,0900504930,"Bethlehem town, Litchfield County, Connecticut",91712,7178
0600000US0900508210,0900508210,"Bridgewater town, Litchfield County, Connecticut",102250,10451
0600000US0900510940,0900510940,"Canaan town, Litchfield County, Connecticut",77417,9943
0600000US0900516050,0900516050,"Colebrook town, Litchfield County, Connecticut",84583,6625
0600000US0900517240,0900517240,"Cornwall town, Litchfield County, Connecticut",76563,8368
0600000US0900532290,0900532290,"Goshen town, Litchfield County, Connecticut",96026,11442
0600000US0900537280,0900537280,"Harwinton town, Litchfield County, Connecticut",104205,13896
0600000US0900540290,0900540290,"Kent town, Litchfield County, Connecticut",64464,18296
0600000US0900543370,0900543370,"Litchfield town, Litchfield County, Connecticut",78375,7657
0600000US0900549460,0900549460,"Morris town, Litchfield County, Connecticut",89107,15693
0600000US0900551350,0900551350,"New Hartford town, Litchfield County, Connecticut",96291,9648
0600000US0900552630,0900552630,"New Milford town, Litchfield County, Connecticut",83676,4572
0600000US0900553470,0900553470,"Norfolk town, Litchfield County, Connecticut",74844,6169
0600000US0900554030,0900554030,"North Canaan town, Litchfield County, Connecticut",72411,18068
0600000US0900560750,0900560750,"Plymouth town, Litchfield County, Connecticut",73430,6329
0600000US0900565930,0900565930,"Roxbury town, Litchfield County, Connecticut",119167,28619
0600000US0900566420,0900566420,"Salisbury town, Litchfield County, Connecticut",83217,9814
0600000US0900567960,0900567960,"Sharon town, Litchfield County, Connecticut",81442,17053
0600000US0900575730,0900575730,"Thomaston town, Litchfield County, Connecticut",67639,5213
0600000US0900576570,0900576570,"Torrington town, Litchfield County, Connecticut",61313,2401
0600000US0900579510,0900579510,"Warren town, Litchfield County, Connecticut",98750,15257
0600000US0900579720,0900579720,"Washington town, Litchfield County, Connecticut",93975,5371
0600000US0900580490,0900580490,"Watertown town, Litchfield County, Connecticut",77946,8020
0600000US0900586440,0900586440,"Winchester town, Litchfield County, Connecticut",57468,6143
0600000US0900587910,0900587910,"Woodbury town, Litchfield County, Connecticut",82923,8151
0600000US0900700000,0900700000,"County subdivisions not defined, Middlesex County, Connecticut",-,**
0600000US0900714300,0900714300,"Chester town, Middlesex County, Connecticut",86675,11104
0600000US0900715350,0900715350,"Clinton town, Middlesex County, Connecticut",76509,5562
0600000US0900718080,0900718080,"Cromwell town, Middlesex County, Connecticut",85856,4279
0600000US0900719130,0900719130,"Deep River town, Middlesex County, Connecticut",69028,8835
0600000US0900720810,0900720810,"Durham town, Middlesex County, Connecticut",116232,7299
0600000US0900722280,0900722280,"East Haddam town, Middlesex County, Connecticut",78177,8546
0600000US0900722490,0900722490,"East Hampton town, Middlesex County, Connecticut",99104,3927
0600000US0900726270,0900726270,"Essex town, Middlesex County, Connecticut",87857,10893
0600000US0900735230,0900735230,"Haddam town, Middlesex County, Connecticut",105920,10586
0600000US0900740710,0900740710,"Killingworth town, Middlesex County, Connecticut",113413,13515
0600000US0900747080,0900747080,"Middlefield town, Middlesex County, Connecticut",103844,15068
0600000US0900747360,0900747360,"Middletown town, Middlesex County, Connecticut",63914,3110
0600000US0900757320,0900757320,"Old Saybrook town, Middlesex County, Connecticut",74185,4327
0600000US0900761800,0900761800,"Portland town, Middlesex County, Connecticut",88433,13506
0600000US0900781680,0900781680,"Westbrook town, Middlesex County, Connecticut",95583,18118
